"Ensembl.Gene.ID" "Gene.Symbol" "Biotype" "Comparison" "logFC" "FDR"
"ENSG00000113761" "ZNF346" "protein_coding" "Crohn vs Control" 0.0537043541321009 1
"ENSG00000179133" "C10orf67" "protein_coding" "Crohn vs Control" 0.143828922939506 1
"ENSG00000130305" "NSUN5" "protein_coding" "Crohn vs Control" -0.0446788856647524 1
"ENSG00000263916" "ENSG00000263916" "lncRNA" "Crohn vs Control" 0.0818496685738401 1
"ENSG00000267139" "ENSG00000267139" "lncRNA" "Crohn vs Control" -0.200667731696145 1
"ENSG00000109805" "NCAPG" "protein_coding" "Crohn vs Control" -0.0831975742308565 1
"ENSG00000179304" "FAM156B" "protein_coding" "Crohn vs Control" 0.116378109898967 1
"ENSG00000273855" "ENSG00000273855" "lncRNA" "Crohn vs Control" -0.0959069669236547 1
"ENSG00000260288" "ENSG00000260288" "lncRNA" "Crohn vs Control" -0.13527245311756 1
"ENSG00000204406" "MBD5" "protein_coding" "Crohn vs Control" -0.0474000731482712 1
"ENSG00000129932" "DOHH" "protein_coding" "Crohn vs Control" 0.0552697776948447 1
"ENSG00000116396" "KCNC4" "protein_coding" "Crohn vs Control" -0.0548503896879751 1
"ENSG00000146263" "MMS22L" "protein_coding" "Crohn vs Control" 0.0689046035772153 1
"ENSG00000164002" "EXO5" "protein_coding" "Crohn vs Control" 0.0587144431692474 1
"ENSG00000148358" "GPR107" "protein_coding" "Crohn vs Control" 0.0398043736080132 1
"ENSG00000165688" "PMPCA" "protein_coding" "Crohn vs Control" -0.0392653424897989 1
"ENSG00000171130" "ATP6V0E2" "protein_coding" "Crohn vs Control" -0.0545563388665927 1
"ENSG00000269886" "ENSG00000269886" "lncRNA" "Crohn vs Control" 0.107580907524517 1
"ENSG00000169519" "METTL15" "protein_coding" "Crohn vs Control" 0.0470207860395099 1
"ENSG00000171448" "ZBTB26" "protein_coding" "Crohn vs Control" -0.0549949956153257 1
"ENSG00000278330" "ENSG00000278330" "lncRNA" "Crohn vs Control" 0.143531381874763 1
"ENSG00000128699" "ORMDL1" "protein_coding" "Crohn vs Control" -0.0381102587774088 1
"ENSG00000288911" "ENSG00000288911" "lncRNA" "Crohn vs Control" -0.136455678455823 1
"ENSG00000165417" "GTF2A1" "protein_coding" "Crohn vs Control" -0.0414816229916109 1
"ENSG00000198130" "HIBCH" "protein_coding" "Crohn vs Control" -0.0472937530101432 1
"ENSG00000003509" "NDUFAF7" "protein_coding" "Crohn vs Control" -0.0498244556582282 1
"ENSG00000269997" "ENSG00000269997" "lncRNA" "Crohn vs Control" 0.087560188444496 1
"ENSG00000165349" "SLC7A3" "protein_coding" "Crohn vs Control" -0.131870148455721 1
"ENSG00000211460" "TSN" "protein_coding" "Crohn vs Control" 0.0374986815009381 1
"ENSG00000197937" "ZNF347" "protein_coding" "Crohn vs Control" 0.0523778550281434 1
"ENSG00000005379" "TSPOAP1" "protein_coding" "Crohn vs Control" 0.0478592269961792 1
"ENSG00000259959" "ENSG00000259959" "lncRNA" "Crohn vs Control" 0.068022276209456 1
"ENSG00000143612" "C1orf43" "protein_coding" "Crohn vs Control" 0.0394139542822542 1
"ENSG00000172465" "TCEAL1" "protein_coding" "Crohn vs Control" -0.0618416427404498 1
"ENSG00000186468" "RPS23" "protein_coding" "Crohn vs Control" 0.0500819653265918 1
"ENSG00000100347" "SAMM50" "protein_coding" "Crohn vs Control" 0.0430847816143957 1
"ENSG00000242753" "ENSG00000242753" "lncRNA" "Crohn vs Control" 0.132469026401544 1
"ENSG00000234478" "ACBD3-AS1" "lncRNA" "Crohn vs Control" 0.132463967569097 1
"ENSG00000287425" "ENSG00000287425" "lncRNA" "Crohn vs Control" -0.221546239236151 1
"ENSG00000163376" "KBTBD8" "protein_coding" "Crohn vs Control" -0.0664169036825666 1
"ENSG00000288924" "ENSG00000288924" "lncRNA" "Crohn vs Control" 0.0523561872202408 1
"ENSG00000116731" "PRDM2" "protein_coding" "Crohn vs Control" 0.0427869881420934 1
"ENSG00000164077" "MON1A" "protein_coding" "Crohn vs Control" 0.0516411557236681 1
"ENSG00000272175" "ENSG00000272175" "lncRNA" "Crohn vs Control" 0.137904659175332 1
"ENSG00000032219" "ARID4A" "protein_coding" "Crohn vs Control" -0.0432204392016836 1
"ENSG00000196586" "MYO6" "protein_coding" "Crohn vs Control" 0.0407451125838015 1
"ENSG00000167797" "CDK2AP2" "protein_coding" "Crohn vs Control" -0.0491148864329908 1
"ENSG00000123064" "DDX54" "protein_coding" "Crohn vs Control" -0.0371633734276174 1
"ENSG00000124074" "ENKD1" "protein_coding" "Crohn vs Control" 0.0534015027176476 1
"ENSG00000164951" "PDP1" "protein_coding" "Crohn vs Control" 0.0596659314790873 1
"ENSG00000198718" "TOGARAM1" "protein_coding" "Crohn vs Control" 0.0487255987550245 1
"ENSG00000123473" "STIL" "protein_coding" "Crohn vs Control" -0.0534428840086563 1
"ENSG00000178177" "LCORL" "protein_coding" "Crohn vs Control" -0.0481969586508828 1
"ENSG00000161973" "CCDC42" "protein_coding" "Crohn vs Control" 0.144961974352455 1
"ENSG00000288738" "ENSG00000288738" "lncRNA" "Crohn vs Control" 0.126874136748349 1
"ENSG00000273557" "ENSG00000273557" "lncRNA" "Crohn vs Control" 0.124199370501881 1
"ENSG00000176994" "SMCR8" "protein_coding" "Crohn vs Control" -0.0400607254515564 1
"ENSG00000132646" "PCNA" "protein_coding" "Crohn vs Control" 0.0422889281357366 1
"ENSG00000100442" "FKBP3" "protein_coding" "Crohn vs Control" 0.0371622879896878 1
"ENSG00000270060" "ENSG00000270060" "lncRNA" "Crohn vs Control" 0.0846043439265444 1
"ENSG00000011295" "TTC19" "protein_coding" "Crohn vs Control" -0.0427765789814246 1
"ENSG00000130340" "SNX9" "protein_coding" "Crohn vs Control" 0.0449527326300007 1
"ENSG00000102878" "HSF4" "protein_coding" "Crohn vs Control" -0.055042436928975 1
"ENSG00000241269" "ENSG00000241269" "lncRNA" "Crohn vs Control" 0.0882267482847328 1
"ENSG00000088766" "CRLS1" "protein_coding" "Crohn vs Control" 0.0757319445301748 1
"ENSG00000136240" "KDELR2" "protein_coding" "Crohn vs Control" -0.0440234436770285 1
"ENSG00000118523" "CCN2" "protein_coding" "Crohn vs Control" 0.062264395624033 1
"ENSG00000113231" "PDE8B" "protein_coding" "Crohn vs Control" -0.116337444787302 1
"ENSG00000141441" "GAREM1" "protein_coding" "Crohn vs Control" 0.0488126886001107 1
"ENSG00000287282" "ENSG00000287282" "lncRNA" "Crohn vs Control" -0.157066962954883 1
"ENSG00000231083" "ENSG00000231083" "lncRNA" "Crohn vs Control" -0.157066962954883 1
"ENSG00000259376" "ENSG00000259376" "lncRNA" "Crohn vs Control" -0.157066962954883 1
"ENSG00000165752" "STK32C" "protein_coding" "Crohn vs Control" 0.0609526218360498 1
"ENSG00000243232" "PCDHAC2" "protein_coding" "Crohn vs Control" -0.121021125799321 1
"ENSG00000227533" "SLC2A1-DT" "lncRNA" "Crohn vs Control" -0.0759922791898821 1
"ENSG00000125846" "ZNF133" "protein_coding" "Crohn vs Control" -0.0484000425244971 1
"ENSG00000109171" "SLAIN2" "protein_coding" "Crohn vs Control" -0.0368373477524266 1
"ENSG00000073584" "SMARCE1" "protein_coding" "Crohn vs Control" -0.0568792330920097 1
"ENSG00000163848" "ZNF148" "protein_coding" "Crohn vs Control" -0.0379513653566122 1
"ENSG00000120341" "SEC16B" "protein_coding" "Crohn vs Control" -0.0830561426130181 1
"ENSG00000163781" "TOPBP1" "protein_coding" "Crohn vs Control" 0.0386358225596143 1
"ENSG00000273343" "ENSG00000273343" "lncRNA" "Crohn vs Control" -0.0939110566543799 1
"ENSG00000161999" "JMJD8" "protein_coding" "Crohn vs Control" -0.040651077235238 1
"ENSG00000154065" "ANKRD29" "protein_coding" "Crohn vs Control" 0.0733047721579234 1
"ENSG00000181418" "DDN" "protein_coding" "Crohn vs Control" -0.128205598562497 1
"ENSG00000247809" "NR2F2-AS1" "lncRNA" "Crohn vs Control" -0.103189973064079 1
"ENSG00000120942" "UBIAD1" "protein_coding" "Crohn vs Control" -0.0463576216301895 1
"ENSG00000136522" "MRPL47" "protein_coding" "Crohn vs Control" 0.0402512679011516 1
"ENSG00000270062" "ENSG00000270062" "lncRNA" "Crohn vs Control" -0.0717651876026874 1
"ENSG00000172661" "WASHC2C" "protein_coding" "Crohn vs Control" 0.0454405443530413 1
"ENSG00000288670" "ENSG00000288670" "lncRNA" "Crohn vs Control" -0.0581403945126558 1
"ENSG00000115268" "RPS15" "protein_coding" "Crohn vs Control" -0.0433829091019468 1
"ENSG00000254966" "IGSF22-AS1" "lncRNA" "Crohn vs Control" -0.104614665249682 1
"ENSG00000289032" "ENSG00000289032" "lncRNA" "Crohn vs Control" -0.105629266105552 1
"ENSG00000198040" "ZNF84" "protein_coding" "Crohn vs Control" -0.0463143160833703 1
"ENSG00000164398" "ACSL6" "protein_coding" "Crohn vs Control" 0.0835910381516618 1
"ENSG00000272146" "ARF4-AS1" "lncRNA" "Crohn vs Control" -0.0811421022196032 1
"ENSG00000169635" "HIC2" "protein_coding" "Crohn vs Control" -0.0472462340416451 1
"ENSG00000111445" "RFC5" "protein_coding" "Crohn vs Control" -0.0572911368191555 1
"ENSG00000049245" "VAMP3" "protein_coding" "Crohn vs Control" -0.038145764910892 1
"ENSG00000223797" "ENTPD3-AS1" "lncRNA" "Crohn vs Control" -0.0611227883746753 1
"ENSG00000253347" "ENSG00000253347" "lncRNA" "Crohn vs Control" 0.089104423078717 1
"ENSG00000269949" "ENSG00000269949" "lncRNA" "Crohn vs Control" -0.103129132418479 1
"ENSG00000186188" "FFAR4" "protein_coding" "Crohn vs Control" 0.0695582635455503 1
"ENSG00000204843" "DCTN1" "protein_coding" "Crohn vs Control" -0.0420701355873415 1
"ENSG00000221994" "ZNF630" "protein_coding" "Crohn vs Control" -0.0600698043815104 1
"ENSG00000174206" "KICS2" "protein_coding" "Crohn vs Control" -0.0670368666576336 1
"ENSG00000108591" "DRG2" "protein_coding" "Crohn vs Control" -0.0391517064127198 1
"ENSG00000072803" "FBXW11" "protein_coding" "Crohn vs Control" -0.0383839646987251 1
"ENSG00000287972" "ENSG00000287972" "lncRNA" "Crohn vs Control" -0.179935791351161 1
"ENSG00000289126" "ENSG00000289126" "lncRNA" "Crohn vs Control" -0.0911028024233103 1
"ENSG00000186625" "KATNA1" "protein_coding" "Crohn vs Control" 0.0461503239670944 1
"ENSG00000272369" "ENSG00000272369" "lncRNA" "Crohn vs Control" -0.122400977782515 1
"ENSG00000205356" "TECPR1" "protein_coding" "Crohn vs Control" -0.0388204675067513 1
"ENSG00000182944" "EWSR1" "protein_coding" "Crohn vs Control" 0.0412949712126543 1
"ENSG00000162923" "WDR26" "protein_coding" "Crohn vs Control" 0.0370362116727394 1
"ENSG00000275734" "ENSG00000275734" "lncRNA" "Crohn vs Control" 0.0763416248445259 1
"ENSG00000197050" "ZNF420" "protein_coding" "Crohn vs Control" 0.0540140824167288 1
"ENSG00000259248" "USP3-AS1" "lncRNA" "Crohn vs Control" 0.0820403410043442 1
"ENSG00000099968" "BCL2L13" "protein_coding" "Crohn vs Control" -0.0362037257188705 1
"ENSG00000169398" "PTK2" "protein_coding" "Crohn vs Control" 0.0346984797400954 1
"ENSG00000284642" "ENSG00000284642" "lncRNA" "Crohn vs Control" -0.065858012234307 1
"ENSG00000102048" "ASB9" "protein_coding" "Crohn vs Control" 0.0748789267801034 1
"ENSG00000234284" "ZNF879" "protein_coding" "Crohn vs Control" 0.0606998617213469 1
"ENSG00000100601" "ALKBH1" "protein_coding" "Crohn vs Control" -0.0465296289843014 1
"ENSG00000176597" "B3GNT5" "protein_coding" "Crohn vs Control" 0.0487982566802935 1
"ENSG00000267199" "ENSG00000267199" "lncRNA" "Crohn vs Control" -0.0825811627997226 1
"ENSG00000249996" "PPIC-AS1" "lncRNA" "Crohn vs Control" 0.145807897546381 1
"ENSG00000105429" "MEGF8" "protein_coding" "Crohn vs Control" 0.0393331197827942 1
"ENSG00000185721" "DRG1" "protein_coding" "Crohn vs Control" 0.0395771654626092 1
"ENSG00000160194" "NDUFV3" "protein_coding" "Crohn vs Control" 0.0400229461254557 1
"ENSG00000007174" "DNAH9" "protein_coding" "Crohn vs Control" -0.0921492389003921 1
"ENSG00000174238" "PITPNA" "protein_coding" "Crohn vs Control" -0.0380746016828284 1
"ENSG00000203896" "LIME1" "protein_coding" "Crohn vs Control" 0.0614220233964336 1
"ENSG00000138078" "PREPL" "protein_coding" "Crohn vs Control" -0.0396927685033119 1
"ENSG00000104213" "PDGFRL" "protein_coding" "Crohn vs Control" -0.08485062789345 1
"ENSG00000288852" "ENSG00000288852" "lncRNA" "Crohn vs Control" -0.0646019699683797 1
"ENSG00000185414" "MRPL30" "protein_coding" "Crohn vs Control" 0.0399934387955925 1
"ENSG00000260773" "ENSG00000260773" "lncRNA" "Crohn vs Control" 0.167259824427731 1
"ENSG00000286451" "ENSG00000286451" "lncRNA" "Crohn vs Control" -0.0662791459179378 1
"ENSG00000289260" "ENSG00000289260" "lncRNA" "Crohn vs Control" 0.0747852226291009 1
"ENSG00000197385" "ZNF860" "protein_coding" "Crohn vs Control" -0.0786550852514162 1
"ENSG00000137547" "MRPL15" "protein_coding" "Crohn vs Control" 0.0448036285300321 1
"ENSG00000126653" "NSRP1" "protein_coding" "Crohn vs Control" 0.039702476452276 1
"ENSG00000108669" "CYTH1" "protein_coding" "Crohn vs Control" 0.038108621547593 1
"ENSG00000138442" "WDR12" "protein_coding" "Crohn vs Control" 0.050035586601123 1
"ENSG00000099817" "POLR2E" "protein_coding" "Crohn vs Control" -0.0350269090437223 1
"ENSG00000188725" "SMIM15" "protein_coding" "Crohn vs Control" 0.03687687389853 1
"ENSG00000124006" "OBSL1" "protein_coding" "Crohn vs Control" 0.0556972979925112 1
"ENSG00000168517" "HEXIM2" "protein_coding" "Crohn vs Control" -0.059541317519667 1
"ENSG00000271849" "MAN2A1-DT" "lncRNA" "Crohn vs Control" 0.107917457097706 1
"ENSG00000227704" "ENSG00000227704" "lncRNA" "Crohn vs Control" -0.0974853961932255 1
"ENSG00000259407" "ENSG00000259407" "lncRNA" "Crohn vs Control" -0.0640766975455338 1
"ENSG00000103061" "SLC7A6OS" "protein_coding" "Crohn vs Control" 0.0407884524692898 1
"ENSG00000129465" "RIPK3" "protein_coding" "Crohn vs Control" -0.0393635049172999 1
"ENSG00000158458" "NRG2" "protein_coding" "Crohn vs Control" -0.0835156231483906 1
"ENSG00000228594" "FNDC10" "protein_coding" "Crohn vs Control" -0.0664735752461936 1
"ENSG00000276916" "ENSG00000276916" "lncRNA" "Crohn vs Control" 0.144988857721664 1
"ENSG00000089335" "ZNF302" "protein_coding" "Crohn vs Control" -0.0387587671101383 1
"ENSG00000249502" "MED28-DT" "lncRNA" "Crohn vs Control" -0.127665171480793 1
"ENSG00000136754" "ABI1" "protein_coding" "Crohn vs Control" -0.0368816752497265 1
"ENSG00000130449" "ZSWIM6" "protein_coding" "Crohn vs Control" -0.0376617843540405 1
"ENSG00000255008" "LINC02739" "lncRNA" "Crohn vs Control" 0.128803301999471 1
"ENSG00000260352" "SMG1-DT" "lncRNA" "Crohn vs Control" -0.0665135489206796 1
"ENSG00000160117" "ANKLE1" "protein_coding" "Crohn vs Control" 0.0846200898581443 1
"ENSG00000172113" "NME6" "protein_coding" "Crohn vs Control" 0.0396993244956205 1
"ENSG00000151923" "TIAL1" "protein_coding" "Crohn vs Control" -0.0338036687702936 1
"ENSG00000115944" "COX7A2L" "protein_coding" "Crohn vs Control" -0.0353491325300872 1
"ENSG00000289050" "ENSG00000289050" "lncRNA" "Crohn vs Control" -0.193223830237101 1
"ENSG00000258136" "ENSG00000258136" "lncRNA" "Crohn vs Control" -0.193212209900096 1
"ENSG00000236908" "LINC02827" "lncRNA" "Crohn vs Control" -0.193199016324027 1
"ENSG00000144410" "CPO" "protein_coding" "Crohn vs Control" 0.104154244648928 1
"ENSG00000136718" "IMP4" "protein_coding" "Crohn vs Control" -0.0411543880407567 1
"ENSG00000156103" "MMP16" "protein_coding" "Crohn vs Control" -0.11579144643794 1
"ENSG00000131148" "EMC8" "protein_coding" "Crohn vs Control" 0.0407014725515473 1
"ENSG00000283994" "ENSG00000283994" "lncRNA" "Crohn vs Control" 0.101378385641269 1
"ENSG00000103479" "RBL2" "protein_coding" "Crohn vs Control" 0.0417365452246637 1
"ENSG00000188505" "NCCRP1" "protein_coding" "Crohn vs Control" 0.119878837027768 1
"ENSG00000067646" "ZFY" "protein_coding" "Crohn vs Control" -0.138557480232858 1
"ENSG00000156304" "SCAF4" "protein_coding" "Crohn vs Control" -0.0360983159280645 1
"ENSG00000197020" "ZNF100" "protein_coding" "Crohn vs Control" 0.0552242812727516 1
"ENSG00000189283" "FHIT" "protein_coding" "Crohn vs Control" -0.0590701804014006 1
"ENSG00000287539" "ENSG00000287539" "lncRNA" "Crohn vs Control" -0.0868220180034074 1
"ENSG00000198168" "SVIP" "protein_coding" "Crohn vs Control" -0.0445762849984905 1
"ENSG00000122481" "RWDD3" "protein_coding" "Crohn vs Control" -0.0603481541258579 1
"ENSG00000144597" "EAF1" "protein_coding" "Crohn vs Control" 0.0356996174907913 1
"ENSG00000106144" "CASP2" "protein_coding" "Crohn vs Control" -0.0377594851771952 1
"ENSG00000228775" "WEE2-AS1" "lncRNA" "Crohn vs Control" -0.0686788012919901 1
"ENSG00000255400" "LINC02989" "lncRNA" "Crohn vs Control" 0.106039943796625 1
"ENSG00000162344" "FGF19" "protein_coding" "Crohn vs Control" 0.106039943796625 1
"ENSG00000288863" "ENSG00000288863" "lncRNA" "Crohn vs Control" 0.106039943796625 1
"ENSG00000143889" "HNRNPLL" "protein_coding" "Crohn vs Control" 0.0384761965773457 1
"ENSG00000132485" "ZRANB2" "protein_coding" "Crohn vs Control" -0.0379152525729176 1
"ENSG00000224687" "RASAL2-AS1" "lncRNA" "Crohn vs Control" -0.0714943294630596 1
"ENSG00000088179" "PTPN4" "protein_coding" "Crohn vs Control" 0.0427377846440545 1
"ENSG00000264290" "ENSG00000264290" "lncRNA" "Crohn vs Control" -0.0880786400641377 1
"ENSG00000170049" "KCNAB3" "protein_coding" "Crohn vs Control" 0.0630207154419293 1
"ENSG00000197150" "ABCB8" "protein_coding" "Crohn vs Control" 0.0346993479937858 1
"ENSG00000227432" "ASIC4-AS1" "lncRNA" "Crohn vs Control" 0.206029325936699 1
"ENSG00000072182" "ASIC4" "protein_coding" "Crohn vs Control" 0.206029325936699 1
"ENSG00000146833" "TRIM4" "protein_coding" "Crohn vs Control" -0.0366819475094782 1
"ENSG00000081386" "ZNF510" "protein_coding" "Crohn vs Control" 0.0463680584124572 1
"ENSG00000269038" "SF1-DT" "lncRNA" "Crohn vs Control" 0.102878483800693 1
"ENSG00000015568" "RGPD5" "protein_coding" "Crohn vs Control" 0.108812305727392 1
"ENSG00000182253" "SYNM" "protein_coding" "Crohn vs Control" 0.0591006396626599 1
"ENSG00000143079" "CTTNBP2NL" "protein_coding" "Crohn vs Control" -0.0396243120905865 1
"ENSG00000176692" "FOXC2" "protein_coding" "Crohn vs Control" 0.121081183362159 1
"ENSG00000178096" "BOLA1" "protein_coding" "Crohn vs Control" 0.0495902053923557 1
"ENSG00000125352" "RNF113A" "protein_coding" "Crohn vs Control" -0.042042616761503 1
"ENSG00000161970" "RPL26" "protein_coding" "Crohn vs Control" -0.0486910899157658 1
"ENSG00000213741" "RPS29" "protein_coding" "Crohn vs Control" -0.0382405509058307 1
"ENSG00000276814" "ENSG00000276814" "lncRNA" "Crohn vs Control" 0.0896319327253235 1
"ENSG00000205593" "DENND6B" "protein_coding" "Crohn vs Control" 0.0475757700946602 1
"ENSG00000185798" "WDR53" "protein_coding" "Crohn vs Control" -0.0492466278568899 1
"ENSG00000155008" "APOOL" "protein_coding" "Crohn vs Control" -0.0477406826446053 1
"ENSG00000273261" "ENSG00000273261" "lncRNA" "Crohn vs Control" -0.140040562448888 1
"ENSG00000168724" "DNAJC21" "protein_coding" "Crohn vs Control" -0.0378733063310745 1
"ENSG00000083099" "LYRM2" "protein_coding" "Crohn vs Control" -0.0377893755159172 1
"ENSG00000221983" "UBA52" "protein_coding" "Crohn vs Control" -0.0410463608785013 1
"ENSG00000196712" "NF1" "protein_coding" "Crohn vs Control" 0.0349670420092319 1
"ENSG00000264083" "ENSG00000264083" "lncRNA" "Crohn vs Control" -0.130430523154309 1
"ENSG00000254391" "ENSG00000254391" "lncRNA" "Crohn vs Control" -0.139425558983061 1
"ENSG00000275248" "ENSG00000275248" "lncRNA" "Crohn vs Control" -0.139425558983061 1
"ENSG00000117335" "CD46" "protein_coding" "Crohn vs Control" 0.0386231780882507 1
"ENSG00000237361" "TUSC8" "lncRNA" "Crohn vs Control" 0.0752041826279441 1
"ENSG00000272892" "ENSG00000272892" "lncRNA" "Crohn vs Control" 0.0907421163159863 1
"ENSG00000286527" "ENSG00000286527" "lncRNA" "Crohn vs Control" 0.161383585871457 1
"ENSG00000168710" "AHCYL1" "protein_coding" "Crohn vs Control" 0.0341222449304138 1
"ENSG00000187672" "ERC2" "protein_coding" "Crohn vs Control" -0.0919046072956229 1
"ENSG00000215021" "PHB2" "protein_coding" "Crohn vs Control" -0.0357098907576923 1
"ENSG00000229589" "ACVR2B-AS1" "lncRNA" "Crohn vs Control" 0.0758779031904567 1
"ENSG00000271918" "ENSG00000271918" "lncRNA" "Crohn vs Control" 0.0731497260142832 1
"ENSG00000136940" "PDCL" "protein_coding" "Crohn vs Control" 0.0395923836421808 1
"ENSG00000112339" "HBS1L" "protein_coding" "Crohn vs Control" 0.0376990851101586 1
"ENSG00000241484" "ARHGAP8" "protein_coding" "Crohn vs Control" -0.0657835883361507 1
"ENSG00000065970" "FOXJ2" "protein_coding" "Crohn vs Control" 0.0372268313870265 1
"ENSG00000272870" "SAP30-DT" "lncRNA" "Crohn vs Control" -0.0853662094013447 1
"ENSG00000130957" "FBP2" "protein_coding" "Crohn vs Control" -0.169437922986918 1
"ENSG00000124564" "SLC17A3" "protein_coding" "Crohn vs Control" 0.148190161281578 1
"ENSG00000258904" "ENSG00000258904" "lncRNA" "Crohn vs Control" -0.0908923704442835 1
